datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,k1,k2,status
2024/12/15 00:00:00,0.7243715069873521,0.7484353245533434,79.84707574135611,99.35522390653577,2.681333308066838,2.63,2937.2674688078864,2934.5273946612474,0.994058129342908,1.002347717098175,30.512931614924497,3.87261291385481,2.101287521754346,1.0375944869466749,0.9141640122216689,passed
2024/12/15 00:15:00,0.7220622680554016,0.7488885957099392,79.57661847988481,99.01281682296604,2.6819872852443747,2.61,2921.1007749389937,2936.2227769268693,0.9936421580020679,1.0022486310882468,30.926522338541673,3.2955108154251103,2.117649048203576,1.0262339020356825,0.9010792660801101,passed
2024/12/15 00:30:00,0.7224845263458635,0.7487947328401385,79.38036565006271,98.75464570020884,2.680055126807361,2.6,2914.650510253115,2930.49775843414,0.9938538051963893,1.0023457343362834,30.86978335237618,3.200067931103293,2.1139877673162575,1.0253574107170107,0.900569449692022,passed
2024/12/15 00:45:00,0.7214635077341026,0.7486879948120085,78.80867541636012,98.0758328601326,2.679893100437374,2.61,2890.798888364242,2914.440900746436,0.993895951394558,1.0024627109807178,31.08187915684125,3.067368841468072,2.1176503125389843,1.0236941689346624,0.8977756656115239,passed
2024/12/15 01:00:00,0.7228199638726214,0.748545913496592,79.48798860915876,98.91123636966442,2.6794420452502288,2.59,2919.519306155296,2934.2883708006925,0.9940746662961504,1.002480823731834,30.831853608674763,3.3098951963692596,2.1083776528997937,1.0299026991892495,0.9053909804703465,passed
2024/12/15 01:15:00,0.7241990190229814,0.7488397492574075,79.59086705703162,99.02523745255712,2.6779188796333444,2.61,2927.9445494050237,2941.6147082164084,0.9939918256887457,1.0023410323934987,30.539140452599803,3.1193799264993856,2.10023927279293,1.0322276971187252,0.9084300079152855,passed
2024/12/15 01:30:00,0.7231597519480696,0.7486019972352823,79.7962473767712,99.26854919635079,2.6786266447993015,2.6,2931.82949392177,2946.9966092135837,0.9941093247690023,1.0024766538415542,30.76753408344583,3.207399897935286,2.106105711606433,1.0310106009566362,0.9068676116303889,passed
2024/12/15 01:45:00,0.723838419802521,0.7487716525873581,79.92630321788108,99.41810719787202,2.6788169114846383,2.58,2939.1143789992793,2951.7086378131166,0.9939945186272153,1.0023632089029562,30.61334196068815,3.1955300176930317,2.102460950579149,1.0316626061596927,0.9079555592835796,passed
2024/12/15 02:00:00,0.7238891720534503,0.7489094561196904,80.06559407181372,99.57691888385871,2.6781241927665684,2.61,2944.5512520544175,2960.213150848073,0.9939414223719948,1.0023267167641223,30.595644071704676,3.012744648118592,2.102403937911894,1.0377797940282179,0.9133124236256276,passed
2024/12/15 02:15:00,0.7235773571384461,0.7490586012935454,80.13960347035382,99.65670422117826,2.679037018847242,2.61,2947.937820614251,2962.753357156714,0.9937742988308739,1.0022257091125022,30.57342925072175,3.0057769964713925,2.104131267091384,1.038362739777294,0.9133771393966004,passed
2024/12/15 02:30:00,0.7230557479293127,0.7492906252765685,80.10464454117378,99.55108183940627,2.679590865459228,2.6,2943.85235479569,2962.9129391659167,0.9935783954925561,1.0021333503858536,30.715945412981682,2.778635622715813,2.111791618790015,1.0338062716700236,0.9083050943992326,passed
2024/12/15 02:45:00,0.7222655592362701,0.7486529169204663,80.22476230709738,99.68773992497391,2.6773607267037063,2.58,2945.408640438399,2963.5703111867438,0.9941982436997728,1.0025274737885213,30.886733474310542,2.937280990629205,2.112435802444278,1.0340869604762015,0.9087495559507854,passed
2024/12/15 03:00:00,0.7235009175450878,0.7487993127299875,80.18645704618228,99.58312355183114,2.6789568699580952,2.59,2946.467323561794,2954.6782324041983,0.9940570543808409,1.0023591015360225,30.690870152932675,3.1498546497345146,2.1091358689433855,1.0379040062288984,0.9128429735977951,passed
2024/12/15 03:15:00,0.7248046762952636,0.7492973187006816,80.03313757723268,99.37651728890599,2.676882197694037,2.61,2945.671992238854,2957.3409491478405,0.9938399627428118,1.0021433445202006,30.393639847728014,2.7274303864995924,2.102087606520595,1.0350576993535399,0.9106967796188089,passed
2024/12/15 03:30:00,0.7245071913436542,0.7492791682447981,80.05819543251023,99.34789513699816,2.6771104047551657,2.6,2945.070561578315,2954.733217630338,0.9938706495289393,1.0021515629521818,30.459114201389998,2.7427146011703805,2.1062272679870735,1.0330244258080508,0.9084723728777343,passed
2024/12/15 03:45:00,0.7231392885323843,0.7491049590136599,80.04416874544891,99.31721065351246,2.6777537513159753,2.59,2939.952785298377,2954.1217609179084,0.9939343099453369,1.002276766221823,30.747729800580633,2.7261441396237527,2.114427149721661,1.0325685227748298,0.9069437612475877,passed
2024/12/15 04:00:00,0.7243913250914804,0.7493655956652824,80.02330846302095,99.2320709880059,2.677389075168505,2.6,2943.0612065020364,2950.7171334636487,0.9938288280583959,1.0021033600317704,30.477129984216376,2.701709267645591,2.109590322565057,1.0302188756726862,0.9054845713612253,passed
2024/12/15 04:15:00,0.722956389556709,0.7490259899282088,80.09328714753056,99.30737924919141,2.678682290830996,2.59,2940.552821203173,2949.2801602359596,0.9939838914359257,1.0022877128162693,30.791730336613284,2.876486745786825,2.117769468269967,1.030066082150306,0.9044714520501876,passed
2024/12/15 04:30:00,0.7241182428246503,0.7491819058783155,80.04271126684165,99.2306970997911,2.6768901540780394,2.6,2942.370540297295,2950.3034254122963,0.9940092140919888,1.0022259356229768,30.558094795451918,2.7176621396156735,2.110414908522747,1.0351514358529472,0.9097378812040163,passed
2024/12/15 04:45:00,0.7257481689671859,0.7493455730623606,80.04480228990084,99.17304628609635,2.6748340431131368,2.58,2947.0445373847265,2949.054560611471,0.9940888700947778,1.0021378100763665,30.23348148744303,2.6271786734388916,2.1023052043609223,1.034075185822047,0.9099078651361924,passed
2024/12/15 05:00:00,0.724359463254461,0.7490860716246315,80.1172955537903,99.2503336880424,2.675659376970543,2.61,2944.837150376131,2949.9416322871452,0.9942097236114573,1.0022993243429659,30.536352231053847,2.6923553989271745,2.110377331759811,1.0321277665676527,0.9072754638168703,passed
2024/12/15 05:15:00,0.7263550099885727,0.7492835503844536,80.11187517424632,99.1866364144453,2.6755273352279563,2.58,2950.8050739671676,2943.156731921419,0.9941654882865454,1.0021134465267865,30.11833898491022,2.863365880317797,2.1005744100106054,1.0368818591160025,0.9128714058764696,passed
2024/12/15 05:30:00,0.7265212504662033,0.7492266665184925,80.113003223561,99.17480417654654,2.6746464858925156,2.57,2951.0682692035307,2943.7248779550973,0.994274467032228,1.0021662281078718,30.099091820250923,2.8177873446675137,2.0990149640056406,1.0342967076351361,0.9107728463764321,passed
2024/12/15 05:45:00,0.726713400941153,0.7494130373446449,80.08802985084019,99.08415399173977,2.6748429085784586,2.59,2950.6476619480068,2940.999184349177,0.9941607416488668,1.0020563402970453,30.043096457255302,2.7519154939478474,2.1007780941138483,1.0336856819832674,0.909951961685281,passed
2024/12/15 06:00:00,0.7251674972026781,0.7492071283112142,80.03465915577462,99.01528118950405,2.6740305223931005,2.58,2943.159878495629,2942.7564964615663,0.9943164730494204,1.002250753333216,30.38511627066819,2.563333541828693,2.109690181610212,1.0284000005538818,0.9040566628334805,passed
2024/12/15 06:15:00,0.7247920511270289,0.7492297436910823,79.9852179637489,98.89702350210666,2.6760415436550433,2.59,2939.955877830134,2934.0269725910825,0.994211996706336,1.0021840822532118,30.44787119211959,2.748573546844979,2.114973467084328,1.0303849743961475,0.905164282869838,passed
2024/12/15 06:30:00,0.7242715481633863,0.7492271652101147,79.54336639780558,98.3376015540752,2.676314417899966,2.58,2922.1047334277273,2918.6313103087728,0.9941884252397492,1.0022025677702575,30.551426712259047,2.689352834533533,2.118341234318001,1.027387870267356,0.9015294429147099,passed
2024/12/15 06:45:00,0.7257684244693201,0.7497475376775449,78.55413525063194,97.05483450078884,2.6752277581191466,2.58,2890.865942746539,2884.7582868358973,0.9939198010695455,1.0019144747221178,30.205632453787366,2.4182629426697875,2.112705326866238,1.0130891770605093,0.8884040406654385,passed
2024/12/15 07:00:00,0.7263844886835159,0.7495462469357812,80.6145505536162,99.82258491158389,2.6722782797544276,2.59,2974.1228907249933,2976.1979756894607,0.9941335195727009,1.0020772196327385,29.918754432310568,2.3225649596213365,2.0926112909385703,1.0442511466135134,0.9196558388585385,passed
2024/12/15 07:15:00,0.7230762983787962,0.7487311853330929,80.46580668597352,99.8703781019148,2.6770679724940405,2.62,2966.2444639932583,2967.80571739904,0.9942816040012625,1.0024108370356066,30.28815197913736,3.1357443126159423,2.0948200485571262,1.0487371707089386,0.9221560313378475,passed
2024/12/15 07:30:00,0.7180684482442344,0.7477202986257179,80.23466559471633,99.90875419288612,2.680880492581409,2.63,2953.060748037023,2966.777980538729,0.9944812520488612,1.0029011813971005,30.889220275195186,3.724050972437405,2.100272723999667,1.0635887933010646,0.9325490740297564,passed
2024/12/15 07:45:00,0.7182743817023829,0.7479063905306543,79.99059203022114,99.68533447923976,2.680841360449923,2.63,2944.688929197991,2968.007964091166,0.9943036978264186,1.0028626332840105,30.895794313425807,3.4824049807783957,2.0962064519114003,1.0649406402014727,0.9336882463353847,passed
2024/12/15 08:00:00,0.7179415762461666,0.7478627878409586,79.91897307845484,99.59790227617249,2.683174733474447,2.62,2939.6613202037674,2962.132235184454,0.9941711647266518,1.002834310978469,31.02931778735167,3.6408672843214274,2.100330850793249,1.0619364037236083,0.9306945299434484,passed
2024/12/15 08:15:00,0.7181338555741559,0.7476908584846237,79.85421642185061,99.56653262272359,2.681337356310074,2.62,2936.4487365532973,2962.1693676224477,0.9943884574376584,1.0029710546183603,31.068634545620117,3.5935201536508785,2.098799607098988,1.063727346319915,0.9328015097696551,passed
2024/12/15 08:30:00,0.7184883027961485,0.7477446468784166,79.75636906742885,99.49385612023366,2.680735673394293,2.62,2932.07561777696,2962.10585061496,0.9943607262586046,1.0029711826068892,31.095254869799962,3.491769215803649,2.098431277174019,1.0603427086046286,0.9301767174258281,passed
2024/12/15 08:45:00,0.7193246220595169,0.7478693043790431,79.64158224705966,99.39996947799085,2.6799709785724257,2.62,2928.3270917474615,2961.776771146566,0.9943001124249756,1.0029273478097895,31.039388609688782,3.3724625203762333,2.0955824262669087,1.0555827921734027,0.9266942153506386,passed
2024/12/15 09:00:00,0.7197423541159532,0.7479717981586939,79.51191546170708,99.28741281248944,2.679803518732274,2.61,2922.4691448950834,2960.789679788584,0.9942054350417242,1.002895745242626,31.08036571776058,3.258004897729321,2.095749169571248,1.0515171158429095,0.9234253850594952,passed
2024/12/15 09:15:00,0.7192267555014353,0.7477957572450308,79.46382826100553,99.27924492143808,2.6808052860583254,2.62,2918.1135087473813,2957.195360287225,0.994224750935657,1.0029615001527716,31.23440087147869,3.4200366235132966,2.099589666594236,1.0531699623533235,0.9247421658911831,passed
2024/12/15 09:30:00,0.7185460761237596,0.7477134799672698,79.32081764841935,99.19888147525845,2.681863245781194,2.63,2910.370731306845,2955.420110718116,0.9941355661257281,1.0030043975456946,31.413893232502854,3.459429865899432,2.1026380758167567,1.0497089191700162,0.9213346215024902,passed
2024/12/15 09:45:00,0.7186061312459944,0.7475568127801537,79.24293906021299,99.16602206006218,2.682346327857652,2.62,2906.1577006477573,2951.224193224776,0.9941744250112916,1.0030555506502992,31.483007195039416,3.6156798186003813,2.1033078613265395,1.0518196236936121,0.9235826306618818,passed
2024/12/15 10:00:00,0.7181534888589696,0.746787722780542,79.19817006518481,99.26669467055541,2.6867529835068353,2.65,2906.6186040125085,2936.5268237521846,0.9942752711320956,1.003159114953375,31.43840766052566,4.620642192831472,2.098202174508222,1.0646275692728102,0.9359072454788893,passed
2024/12/15 10:15:00,0.7196277269429417,0.7474205996337194,79.09757934390375,99.13562764614556,2.682523234857637,2.63,2903.472112080273,2946.4529240767665,0.994176411087106,1.0030496575326076,31.33176047029326,3.8738353019179854,2.0954372736804743,1.0521596112477267,0.9254387893423204,passed
2024/12/15 10:30:00,0.7186624654813176,0.746891256439345,79.19155427763934,99.26050293247607,2.6839781176943505,2.65,2903.082131018396,2939.4719916424647,0.9944133763027869,1.0032234420022306,31.542887733887078,4.327318131012612,2.1024044640821464,1.0600979448877332,0.9323144012471823,passed
2024/12/15 10:45:00,0.7213624533406447,0.7476881292211456,79.1487558997374,99.10904357957811,2.680063261858022,2.63,2905.778864422554,2942.871825105395,0.9942318297591036,1.0029204801951708,31.147569520296578,3.7317312238066336,2.0969515573018946,1.0504197226702587,0.9249900293190655,passed
2024/12/15 11:00:00,0.7229928432644638,0.7484392911854454,79.18819119887358,98.96664589568076,2.676083312654336,2.61,2910.4125821430516,2942.7220710849288,0.9940907611863385,1.0025961052748271,30.79893460815543,3.186663390079088,2.0998869200757126,1.0371311112553578,0.9132718761680652,passed
2024/12/15 11:15:00,0.722395140417725,0.7484536906685164,79.14287729503792,98.95970032711705,2.676022766896815,2.58,2907.012778432161,2943.8109144388854,0.9940348783087462,1.0026067929023101,30.91256973773413,3.1235302127562097,2.103845209040292,1.0300571599073431,0.9065846205343643,passed
2024/12/15 11:30:00,0.7230300808689218,0.7488297988305023,78.95383603347607,98.82867836645497,2.6731667490806523,2.59,2903.033461175274,2951.594397480548,0.9938542527090377,1.00249441071349,30.758995136312176,2.6277243953419918,2.09835878432022,1.0310332462114586,0.9077037803322388,passed
2024/12/15 11:45:00,0.7221583064733774,0.7484260445074555,79.02781339727662,98.97104086209005,2.6716456202982375,2.59,2902.0389794444004,2954.9338054199784,0.9942043114220169,1.0027625543836869,30.983501542079683,2.6682709723059843,2.1020245618124576,1.0376761592740529,0.9135423214512424,passed
2024/12/15 12:00:00,0.7229458012490763,0.7485408909198815,79.22013417449159,99.26448313603584,2.6720287283439985,2.59,2911.916939395086,2961.1819474293306,0.9940860942199679,1.0026483989902748,30.807856264352253,2.790998234930351,2.09775194531194,1.0401695239221158,0.9167472960709335,passed
