datetime,Evaporator temp,Souce_temp_in,Souce_temp_out,Condensor temp,Sink_temp_in,Sink_temp_out,COP,Compressor Power [W],Condensor load[W],Temp difference,Intermediate pressure [bar],error
2025/05/03 01:45:00,10.28,17.9,14.31,99.3,66.68,89.7,2.760275373754291,5856889.146311759,16167168.526666664,84.77924536569319,9.68,
2025/05/03 02:00:00,10.23,17.95,14.34,99.31,66.63,89.91,2.7608551874130054,5917097.682428373,16336794.319999998,84.83700972065368,9.74,
2025/05/03 02:15:00,10.24,17.89,14.28,99.32,66.59,90.05,2.7610753339035146,5957736.309274061,16450307.096666658,84.83590865134859,9.75,
2025/05/03 02:30:00,10.14,17.84,14.2,99.32,66.55,90.04,2.7583140448842505,5966681.385395536,16458524.280000007,84.93398418820992,9.75,
2025/05/03 02:45:00,10.11,17.81,14.16,99.33,66.51,90.04,2.7574274385248176,5974008.417204764,16473436.66222222,84.97211249802668,9.76,
2025/05/03 03:00:00,10.07,17.81,14.16,99.34,66.47,90.04,2.755874670255907,5982868.6536895875,16488578.131666668,85.02004122869346,9.76,
2025/05/03 03:15:00,10.19,17.82,14.2,99.35,66.43,90.04,2.756349552964472,5987313.484206747,16503675.943333335,84.91103007025293,9.7,
2025/05/03 03:30:00,10.08,17.81,14.16,99.36,66.38,90.04,2.7544686069321127,5999305.0095034875,16525440.04222223,85.02762792636456,9.74,
2025/05/03 03:45:00,10.05,17.8,14.17,99.36,66.34,90.04,2.754034967139106,6005696.635533877,16540444.616666673,85.05705280283316,9.75,
2025/05/03 04:00:00,10.02,17.71,14.1,99.37,66.3,90.04,2.7527604224952698,6013911.059829638,16555405.533333343,85.09517387941797,9.75,
2025/05/03 04:15:00,9.98,17.75,14.1,99.38,66.26,90.04,2.7512138403262654,6022615.641524159,16570046.680000002,85.14310053219124,9.75,
2025/05/03 04:30:00,9.95,17.69,14.1,99.39,66.22,90.04,2.7499406922052936,6030809.147867881,16584919.816666674,85.18122021225217,9.75,
2025/05/03 04:45:00,9.98,17.69,14.06,99.39,66.18,90.04,2.7487940312378747,6003951.804174869,16504170.112222219,85.15178795442104,9.7,
2025/05/03 05:00:00,10.07,17.68,14.07,99.29,66.13,90.04,2.753743915937035,5953798.430053904,16395780.390000006,84.97650616294624,9.65,
2025/05/03 05:15:00,10.21,17.64,14.08,99.0,66.09,90.04,2.76948982455372,5977339.926522113,16554744.280555554,84.58673749159155,9.62,
2025/05/03 05:30:00,10.19,17.63,14.1,99.0,66.05,90.03,2.770560042089175,6043010.958865361,16743098.44777778,84.60634264906946,9.66,
2025/05/03 05:45:00,10.14,17.61,14.09,99.0,66.01,90.03,2.7695718330226624,6115971.040172696,16939202.91555555,84.655369135915,9.67,
2025/05/03 06:00:00,9.79,17.62,13.95,99.0,65.97,90.03,2.762573028871799,6098304.579484552,16847564.543333333,84.99848798447832,9.74,
2025/05/03 06:15:00,9.65,17.61,13.87,98.9,65.93,90.03,2.76497415531308,6086140.130066001,16828562.72777777,85.04855050876458,9.79,
2025/05/03 06:30:00,9.79,17.53,13.91,98.64,65.88,90.03,2.7767422785601306,6089674.819549138,16910024.541666668,84.68463895791277,9.69,
2025/05/03 06:45:00,9.11,17.48,13.68,99.1,64.97,90.03,2.7393938159979005,6353688.877136622,17405800.29222222,85.75194248072542,9.74,
2025/05/03 07:00:00,9.48,17.48,13.75,99.08,65.03,90.03,2.7462295819435454,6366241.840901699,17483720.833333332,85.37204659987681,9.63,
2025/05/03 07:15:00,9.68,17.54,13.83,99.06,65.08,90.03,2.7553272187676217,6311501.482816344,17390813.94722222,85.15857911916481,9.7,
2025/05/03 07:30:00,9.66,17.43,13.74,99.05,65.14,90.03,2.75444952415581,6276086.226967951,17287724.23277778,85.16947309671312,9.68,
2025/05/03 07:45:00,9.63,17.4,13.75,99.03,65.19,90.03,2.752954799878723,6244667.33309832,17191850.94,85.18146657560357,9.64,
2025/05/03 08:00:00,9.65,17.39,13.73,99.01,65.25,90.03,2.7551800260595996,6219853.3675847845,17137377.18,85.14442759347216,9.66,
2025/05/03 08:15:00,9.63,17.38,13.74,98.99,65.31,90.03,2.7566789264626155,6210268.088666324,17120279.586666666,85.14658950358285,9.69,
2025/05/03 08:30:00,9.63,17.35,13.76,98.98,65.36,90.02,2.755964995262846,6247495.616085108,17218454.549999993,85.13788536273597,9.66,
2025/05/03 08:45:00,9.53,17.35,13.68,98.96,65.42,90.02,2.7552517280353186,6212868.854787352,17118576.93333333,85.21843896345516,9.69,
2025/05/03 09:00:00,9.55,17.39,13.74,98.94,65.47,90.02,2.7547671848799657,6180429.089696379,17026202.41666666,85.18143202618099,9.64,
2025/05/03 09:15:00,9.47,17.29,13.62,98.92,65.53,90.02,2.7538418817941293,6146436.283931764,16926866.226111107,85.24238247709334,9.65,
2025/05/03 09:30:00,9.35,17.2,13.54,98.91,65.58,90.02,2.751364405014082,6124352.502161616,16850876.26444444,85.3512307834163,9.66,
2025/05/03 09:45:00,9.34,17.17,13.5,98.89,65.64,90.02,2.752352932384874,6206473.141640348,17082961.707777772,85.34358245181923,9.67,
2025/05/03 10:00:00,9.32,17.15,13.52,98.87,65.69,90.02,2.753060650640561,6184556.945418135,17027022.044999998,85.34572940266395,9.68,
2025/05/03 10:15:00,9.3,17.16,13.5,98.85,65.75,90.02,2.7533922283693237,6160888.173671361,16963896.729999997,85.34788009109634,9.68,
2025/05/03 10:30:00,9.28,17.14,13.5,98.84,65.8,90.02,2.753280658823498,6151814.348972573,16938228.743333332,85.35875042803352,9.68,
2025/05/03 10:45:00,9.3,17.1,13.45,98.82,65.86,90.01,2.7543413898048583,6134930.364235378,16898247.39166667,85.3217215652705,9.67,
2025/05/03 11:00:00,9.32,17.13,13.46,98.8,65.91,90.01,2.755401559443955,6122311.291858025,16869977.238888893,85.28469230000951,9.66,
2025/05/03 11:15:00,9.35,17.12,13.52,98.78,65.97,90.01,2.7552033224203627,6107301.954410712,16827419.033333335,85.23790158395909,9.61,
2025/05/03 11:30:00,9.37,17.1,13.49,98.77,66.02,90.01,2.7558105870204583,6093054.932075834,16791863.14055556,85.20959617898728,9.6,
2025/05/03 11:45:00,9.44,17.14,13.51,98.75,66.08,90.01,2.759018497653486,6070548.602350887,16749310.276111115,85.12356332521188,9.61,
2025/05/03 12:00:00,9.4,17.11,13.48,98.73,66.13,90.0,2.7591874633334097,6054856.56182646,16707037.35555556,85.14529482704629,9.62,
2025/05/03 12:15:00,9.36,17.12,13.5,98.71,66.19,90.0,2.759350427506304,6039079.3404763425,16664489.36777778,85.16702233373708,9.63,
2025/05/03 12:30:00,9.35,17.12,13.47,98.69,66.24,90.0,2.7610952230939443,6023390.073119478,16631701.680000003,85.15934440774404,9.66,
2025/05/03 12:45:00,9.52,17.15,13.54,98.67,66.3,90.0,2.7651788747199064,6000398.532056989,16592729.450000001,84.9753910720144,9.62,
2025/05/03 13:00:00,9.53,17.15,13.56,98.65,66.35,90.0,2.765959217874751,5987240.288624556,16561018.925000003,84.94815390036146,9.61,
2025/05/03 13:15:00,9.54,17.17,13.57,98.63,66.41,89.99,2.767900456541064,5966519.698390374,16515286.589999998,84.92089062710701,9.63,
2025/05/03 13:30:00,9.57,17.2,13.57,98.61,66.46,89.99,2.77077371925504,5948878.481900271,16483545.411666665,84.8740296016748,9.66,
2025/05/03 13:45:00,9.6,17.22,13.61,98.58,66.52,89.99,2.7714157451289596,5933513.367410241,16444783.575,84.81848908104288,9.62,
2025/05/03 14:00:00,9.58,17.23,13.63,98.56,66.58,89.99,2.772516204038118,5917171.2742958525,16406005.018333329,84.82061511597418,9.64,
2025/05/03 14:15:00,9.56,17.23,13.62,98.54,66.63,89.98,2.773227158906576,5901568.290460756,16366938.622222228,84.82274690802114,9.65,
2025/05/03 14:30:00,9.59,17.27,13.64,98.52,66.69,89.98,2.773425762800876,5887153.221983997,16328127.322222225,84.7759333455339,9.61,
2025/05/03 14:45:00,9.63,17.31,13.68,98.5,66.67,89.98,2.776208379129636,5887472.472923652,16345396.76,84.71927534268366,9.63,
2025/05/03 15:00:00,9.61,17.31,13.71,98.47,66.61,89.98,2.777745636680287,5903265.776885486,16398323.920000004,84.71266902518904,9.65,
2025/05/03 15:15:00,9.46,17.33,13.67,98.45,66.55,89.98,2.776638870453594,5967518.0137102455,16570191.935000004,84.84210408751355,9.71,
2025/05/03 15:30:00,9.32,17.38,13.64,98.43,66.49,89.97,2.775356028476853,6187533.883316383,17173166.34,84.96172921929377,9.76,
2025/05/03 15:45:00,9.06,17.4,13.64,98.41,66.43,89.97,2.7699141992577627,6240794.58371485,17287021.412222214,85.19881248580873,9.79,
2025/05/03 16:00:00,8.95,17.43,13.6,98.38,66.37,89.97,2.768781734853869,6296772.205655367,17434937.911111105,85.28027260542147,9.81,
2025/05/03 16:15:00,8.63,17.47,13.59,98.36,66.31,89.97,2.7606086997977295,6448100.652981024,17801234.56222222,85.57594803245479,9.81,
2025/05/03 16:30:00,8.66,17.49,13.58,98.34,66.25,89.97,2.7629643768395775,6456948.733383274,17840868.857777774,85.52910650692243,9.83,
2025/05/03 16:45:00,8.66,17.5,13.59,98.32,66.19,89.96,2.7647824235514284,6498447.287224561,17967346.833333332,85.5116184453627,9.86,
2025/05/03 17:00:00,8.65,17.55,13.6,98.3,66.13,89.96,2.765987047757469,6551127.297780761,18120886.70944444,85.50391752759552,9.88,
2025/05/03 17:15:00,8.67,17.56,13.61,98.28,66.07,89.96,2.767725668194945,6602682.077747745,18274971.37888889,85.46686612402068,9.89,
2025/05/03 17:30:00,8.65,17.59,13.59,98.26,66.01,89.96,2.767077407050368,6642525.068759024,18380935.772222213,85.46894725392073,9.86,
2025/05/03 17:45:00,8.71,17.6,13.65,98.24,65.95,89.96,2.768365054703377,6674091.27658941,18476886.16277777,85.39276721341835,9.82,
2025/05/03 18:00:00,8.45,17.63,13.61,98.22,65.89,89.95,2.763419711588948,6718057.78931314,18565369.68,85.62960832709017,9.87,
2025/05/03 18:15:00,8.32,17.64,13.54,98.2,65.83,89.95,2.7608878197710753,6759148.4226094205,18661798.1,85.73925280149314,9.88,
2025/05/03 18:30:00,8.14,17.66,13.5,98.18,65.77,89.94,2.756334452179506,6798708.048599874,18740053.737777777,85.89776823788291,9.87,
2025/05/03 18:45:00,8.0,17.66,13.5,98.16,65.71,89.94,2.7529230315632995,6836601.247145239,18821178.829444446,86.01714401540522,9.86,
2025/05/03 19:00:00,7.94,17.64,13.45,98.14,65.65,89.93,2.751775529111705,6866270.650513754,18894975.22,86.05829898393444,9.85,
2025/05/03 19:15:00,8.25,17.61,13.53,98.12,65.59,89.93,2.7595319093626354,6887849.214255229,19007799.689999998,85.73776315632807,9.79,
2025/05/03 19:30:00,8.44,17.63,13.55,97.98,65.53,89.92,2.769300806690365,6954037.711999619,19258392.779999997,85.42948569749177,9.74,
2025/05/03 19:45:00,8.2,17.58,13.45,97.38,65.47,89.91,2.7899038779038885,6962807.731123209,19426139.431111112,85.13829483310631,9.8,
2025/05/03 20:00:00,7.41,17.58,13.31,96.78,65.43,89.9,2.7870040049567812,7024591.661738003,19578124.811666664,85.38305856389414,9.62,
2025/05/03 20:15:00,6.11,17.56,13.36,96.52,65.45,89.88,2.7550111657794347,7112155.485028528,19594627.103333328,86.4225461219623,9.43,
2025/05/03 20:30:00,5.76,17.56,13.35,96.85,65.47,89.87,2.730577511693089,7161281.311492629,19554982.822222225,87.05460542082277,9.39,
2025/05/03 20:45:00,5.73,17.55,13.33,97.18,65.5,89.86,2.716331239904088,7181417.890942028,19507651.75333333,87.37440082945797,9.39,
2025/05/03 21:00:00,5.74,17.52,13.34,97.24,65.52,89.85,2.71416220255852,7172579.720137417,19468090.14333333,87.41745018976793,9.39,
2025/05/03 21:15:00,5.73,17.53,13.33,97.28,65.55,89.84,2.7122638719227705,7160081.621869329,19420571.555000007,87.46238840174176,9.39,
2025/05/03 21:30:00,5.7,17.52,13.31,97.31,65.57,89.83,2.710230866491205,7150887.172186617,19381092.964444447,87.51802045575157,9.39,
2025/05/03 21:45:00,5.76,17.52,13.32,97.35,65.59,89.82,2.710228761445321,7136444.083235812,19341934.027777772,87.49471867481621,9.39,
2025/05/03 22:00:00,5.76,17.54,13.33,97.39,65.62,89.81,2.7089119764383502,7122424.286635805,19294555.469444443,87.52983934414884,9.4,
2025/05/03 22:15:00,5.76,17.53,13.34,97.43,65.64,89.79,2.7072840232283237,7109225.368687423,19247228.000000004,87.56501232879388,9.4,
2025/05/03 22:30:00,5.72,17.53,13.35,97.47,65.66,89.78,2.704577685793464,7108223.719906643,19225278.820000004,87.63917642100128,9.4,
2025/05/03 22:45:00,5.72,17.54,13.35,97.51,65.69,89.77,2.7029517849232096,7102256.553876496,19197590.035555553,87.67434172224924,9.4,
2025/05/03 23:00:00,5.69,17.53,13.36,97.55,65.71,89.76,2.7005193997298065,7101451.103968948,19178140.727777783,87.73875040905739,9.4,
2025/05/03 23:15:00,5.71,17.56,13.37,97.59,65.74,89.75,2.699431079344046,7094048.408514087,19150425.353888895,87.75440828742028,9.4,
2025/05/03 23:30:00,5.73,17.55,13.37,97.63,65.76,89.74,2.698340578393162,7089698.5386886895,19130952.24333332,87.77005950382762,9.4,
2025/05/03 23:45:00,5.7,17.55,13.38,97.67,65.78,89.73,2.6959113191244417,7088756.522857222,19111189.900000002,87.83445785181873,9.4,
2025/05/04 00:00:00,5.73,17.55,13.38,97.52,65.68,89.72,2.704050751452784,7101201.631451905,19202545.657777768,87.673161915498,9.44,
2025/05/04 00:15:00,5.71,17.53,13.37,97.54,65.7,89.71,2.703004521443646,7111173.8155888375,19222072.52777777,87.71018639686064,9.45,
2025/05/04 00:30:00,5.69,17.54,13.35,97.57,65.72,89.7,2.7012499860129657,7102780.375160824,19186917.56666667,87.75605341817436,9.45,
2025/05/04 00:45:00,5.66,17.54,13.34,97.59,65.73,89.69,2.699632318647916,7096987.710927734,19159787.044444438,87.80287846159783,9.45,
2025/05/04 01:00:00,5.65,17.52,13.4,97.62,65.75,89.67,2.6984510466695406,7084120.690809201,19116691.244444445,87.83893997761626,9.46,
2025/05/04 01:15:00,5.69,17.53,13.37,97.64,65.76,89.66,2.698717986743681,7073283.410604817,19089329.661111105,87.81751922593435,9.46,
2025/05/04 01:30:00,5.71,17.54,13.37,97.67,65.78,89.65,2.6977344665528133,7066878.152890077,19065091.002222225,87.8244334378703,9.45,
2025/05/04 01:45:00,5.69,17.53,13.33,97.69,65.8,89.64,2.6963876642090523,7066142.89561852,19053586.248888887,87.86150595910192,9.45,
2025/05/04 02:00:00,5.65,17.52,13.36,97.72,65.81,89.63,2.6941000966362854,7070725.081453395,19049771.069999993,87.92686321360557,9.45,
2025/05/04 02:15:00,5.66,17.52,13.32,97.74,65.83,89.62,2.6935585781422144,7067856.231497754,19038209.19,87.93468349134955,9.45,
2025/05/04 02:30:00,5.69,17.51,13.35,97.77,65.85,89.61,2.692835241705981,7078561.071988297,19061928.599999998,87.93183809525931,9.44,
2025/05/04 02:45:00,5.68,17.51,13.35,97.79,65.86,89.6,2.6917572913380847,7094993.827395737,19098531.931111105,87.95915594328108,9.44,
2025/05/04 03:00:00,5.69,17.51,13.34,97.85,65.88,89.59,2.6895908752303455,7070753.664989743,19017960.92166667,88.00209815218199,9.44,
2025/05/04 03:15:00,5.71,17.51,13.31,97.93,65.89,89.57,2.686877191404822,7047656.805269565,18936707.87555555,88.05283453561712,9.44,
2025/05/04 03:30:00,5.59,17.48,13.31,98.01,65.91,89.65,2.680456614616737,7060945.467656194,18927079.01333334,88.24009124533168,9.44,
2025/05/04 03:45:00,5.75,17.5,13.34,98.08,65.93,89.76,2.681523873597791,7063017.87236275,18940174.024444446,88.14552027739217,9.43,
2025/05/04 04:00:00,5.87,17.49,13.3,98.09,65.92,89.88,2.6865038149249165,6869682.397319993,18455935.42222222,88.03687985743096,9.5,
2025/05/04 04:15:00,6.93,17.49,13.28,98.07,65.91,89.99,2.719946727996352,6756082.554615725,18376697.484444443,86.9842133599671,9.63,
2025/05/04 04:30:00,7.8,17.47,13.28,98.05,65.91,90.1,2.7457344220486335,6660392.083768781,18288188.30666666,86.11662336899123,9.66,
2025/05/04 04:45:00,8.29,17.47,13.4,98.03,65.9,90.21,2.7651260946703506,6505004.3571540285,17987690.196666658,85.61986814238222,9.81,
2025/05/04 05:00:00,8.63,17.46,13.51,98.01,65.89,90.32,2.7747076569254245,6458513.314988103,17921036.381111104,85.26987327028661,9.78,
2025/05/04 05:15:00,8.42,17.45,13.44,97.89,65.88,90.43,2.7716198527176075,6461373.250943683,17909010.869444456,85.37029356853903,9.71,
2025/05/04 05:30:00,8.26,17.42,13.33,97.6,65.88,90.55,2.7798108335279115,6466408.124022953,17975925.70277778,85.27266316813665,9.72,
2025/05/04 05:45:00,8.13,17.43,13.27,97.44,65.87,90.66,2.7810192308365402,6502700.65222011,18084664.454999994,85.2595347140458,9.66,
2025/05/04 06:00:00,8.07,17.42,13.29,97.55,65.86,90.77,2.7742836830025572,6541596.973115459,18148778.339999996,85.41465207293487,9.65,
2025/05/04 06:15:00,8.14,17.38,13.27,97.67,65.85,90.88,2.77147034328286,6590058.189892132,18264688.57888889,85.45140869561406,9.66,
2025/05/04 06:30:00,8.1,17.38,13.24,97.78,65.85,90.99,2.765961714227289,6642651.579444666,18373855.316666666,85.5868775944538,9.67,
2025/05/04 06:45:00,8.14,17.37,13.23,97.89,65.84,91.1,2.7627182456927994,6504696.602565931,17971166.656666663,85.64411181680343,9.68,
2025/05/04 07:00:00,7.9,17.33,13.21,98.17,65.83,91.22,2.745045964223928,6732870.721194604,18482574.33,86.12382825844676,9.71,
2025/05/04 07:15:00,5.83,17.33,13.16,98.45,65.82,91.33,2.6682201970601125,6959922.316007031,18571112.76777778,88.39195144452957,9.42,
2025/05/04 07:30:00,6.1,17.32,13.11,98.89,65.82,91.44,2.659211005777307,7009814.558920219,18641077.84,88.51331300477855,9.48,
2025/05/04 07:45:00,6.03,17.29,13.16,99.1,65.85,91.59,2.6521122619011512,7134517.149329398,18922057.440000005,88.76492307515102,9.58,
2025/05/04 08:00:00,6.13,17.27,13.13,99.61,66.1,91.88,2.637726231871246,7179812.042901874,18938890.3,89.1123745905798,9.7,
2025/05/04 08:15:00,7.16,17.26,13.09,100.12,66.35,92.18,2.6485571032380957,7159450.566313663,18962725.70500001,88.54952005765213,9.87,
2025/05/04 08:30:00,7.52,17.25,13.11,100.63,66.6,92.47,2.6394173776678076,7160657.629758604,18900475.403333336,88.64071510016889,9.96,
2025/05/04 08:45:00,7.86,17.23,13.14,100.44,66.84,92.76,2.6558104588188787,7086127.401114438,18819931.68,88.14262077827085,9.95,
2025/05/04 09:00:00,7.92,17.2,13.11,100.14,67.09,92.97,2.6693834342569844,7043380.315677844,18802006.911111105,87.8229903362343,9.93,
2025/05/04 09:15:00,7.47,17.19,13.04,99.85,67.09,92.86,2.667534659255511,7022569.401869438,18733461.413333327,88.01105863037938,9.86,
2025/05/04 09:30:00,7.2,17.2,13.08,99.82,67.04,92.75,2.662994980030665,7022421.328162624,18701188.33,88.24906233262384,9.9,
2025/05/04 09:45:00,7.11,17.22,13.01,99.16,66.99,92.64,2.683307629078461,6957216.629413959,18668862.300000004,87.76154725354935,9.75,
2025/05/04 10:00:00,7.17,17.2,13.06,99.67,66.94,92.53,2.668729909119018,6983085.91602001,18636483.323333338,88.14765965125237,9.91,
2025/05/04 10:15:00,7.52,17.18,13.06,100.18,66.89,92.43,2.6572827826249026,7003705.933661145,18611338.53333334,88.24939927421836,9.93,
2025/05/04 10:30:00,7.81,17.17,13.06,100.36,66.84,92.32,2.6572337606104623,6993838.305232214,18584775.09777777,88.12203602176601,9.93,
2025/05/04 10:45:00,7.92,17.17,13.07,100.3,66.78,92.21,2.664257646129536,6999834.190780271,18649878.82999999,87.96216477891097,9.98,
2025/05/04 11:00:00,8.07,17.17,13.15,100.23,66.73,92.1,2.672743601855104,7168448.516380546,19159969.45499999,87.7544380024026,10.03,
2025/05/04 11:15:00,8.09,17.15,13.13,100.17,66.68,91.99,2.674526484288995,6902361.256076619,18461073.22277777,87.68263823119523,9.99,
2025/05/04 11:30:00,8.11,17.17,13.13,100.1,66.63,91.89,2.6776942026033987,6870280.999504721,18397033.416666668,87.602159588536,9.98,
2025/05/04 11:45:00,7.6,17.17,13.03,99.59,66.55,91.78,2.6828020747980674,6838796.590842736,18347647.065,87.65728788144636,9.89,
2025/05/04 12:00:00,6.5,17.16,13.02,99.04,66.4,91.67,2.669966999309893,6872238.25319818,18349154.883888885,88.25303890889177,9.68,
2025/05/04 12:15:00,5.82,17.17,13.04,98.96,66.24,91.56,2.6517559896337892,6922815.785722095,18358119.70666667,88.84761312249759,9.56,
2025/05/04 12:30:00,5.71,17.19,13.05,99.04,66.09,91.46,2.643749837046102,7016991.931693392,18551674.374444436,89.02525984879598,9.5,
2025/05/04 12:45:00,6.31,17.22,13.0,99.12,65.94,91.35,2.657856323471584,6994863.317363034,18591840.574999996,88.50897801327153,9.56,
2025/05/04 13:00:00,6.8,17.19,13.07,99.19,65.82,91.4,2.674187277606112,7002650.118408285,18726917.623333342,88.09075632917354,9.76,
2025/05/04 13:15:00,5.7,17.22,13.06,99.24,65.75,91.49,2.6357046147887853,7153534.607413911,18855110.55999999,89.20988186422527,9.51,
2025/05/04 13:30:00,6.63,17.24,13.07,99.29,65.68,91.58,2.6630777867970226,7128076.853202246,18983140.244444434,88.34442686729307,9.68,
2025/05/04 13:45:00,6.64,17.25,13.12,99.33,65.61,91.66,2.663287233692028,7167317.049786772,19089149.10833333,88.36945913912682,9.73,
2025/05/04 14:00:00,6.75,17.25,13.1,99.38,65.54,91.75,2.665671011943069,7209914.023631351,19219785.71944444,88.30549240855606,9.78,
2025/05/04 14:15:00,6.86,17.29,13.11,99.43,65.47,91.84,2.666489311228819,7265596.146912215,19374162.060000002,88.24160336986019,9.78,
2025/05/04 14:30:00,6.89,17.3,13.14,99.47,65.4,91.93,2.6656213374230924,7325926.447714558,19528679.939999998,88.24717921657832,9.78,
2025/05/04 15:45:00,9.89,17.33,14.22,103.07,67.19,91.68,2.5739480896081424,4845141.801529536,12471574.677222226,88.42518274336378,9.58,
2025/05/04 16:00:00,8.72,17.34,13.58,100.43,67.08,90.51,2.6761243386492573,6072229.179145931,16250535.143333338,87.29126415934908,9.88,
2025/05/04 16:15:00,8.72,17.35,13.53,100.13,66.97,90.74,2.6876813131464212,6134678.979446388,16488559.669999994,87.03059069959957,9.84,
2025/05/04 16:30:00,8.3,17.37,13.37,99.72,66.87,90.97,2.6928556644092514,6212891.160995776,16730902.833333332,87.08536954655109,9.8,
2025/05/04 16:45:00,8.55,17.38,13.43,99.66,66.76,91.2,2.7027803110811157,6282337.424005851,16980277.917777777,86.7882812172419,9.82,
2025/05/04 17:00:00,8.48,17.41,13.42,99.7,66.66,91.43,2.7005768563823724,6377366.900441479,17223070.89555556,86.8916651340913,9.86,
2025/05/04 17:15:00,8.76,17.41,13.56,99.7,66.55,91.6,2.7033892861861037,6447796.484088432,17431430.77499999,86.6174072590532,9.73,
2025/05/04 17:30:00,8.81,17.38,13.56,99.77,66.44,91.6,2.7042388320417534,6479259.257969195,17521998.48666666,86.62931387323425,9.8,
2025/05/04 17:45:00,8.84,17.41,13.56,99.88,66.39,91.6,2.7006183135482846,6505934.961401757,17570577.28555555,86.69561135572403,9.81,
2025/05/04 18:00:00,9.23,17.4,13.68,100.0,66.48,91.61,2.7053518633053777,6479003.751794523,17528533.80055555,86.41768015960936,9.8,
2025/05/04 18:15:00,9.45,17.4,13.71,100.11,66.57,91.61,2.707100243740505,6456783.698663022,17479713.142222222,86.29755305628036,9.82,
2025/05/04 18:30:00,9.51,17.41,13.72,100.22,66.66,91.61,2.706097918741872,6441633.147621112,17432240.650000006,86.33429985876374,9.88,
2025/05/04 18:45:00,9.76,17.43,13.88,100.25,66.75,91.62,2.7075337295006796,6423217.834281465,17391650.41166667,86.11502626229672,9.78,
2025/05/04 19:00:00,9.82,17.43,13.85,100.1,66.84,91.62,2.7138291841024547,6404317.119659877,17380791.12,85.92590218390961,9.73,
2025/05/04 19:15:00,9.88,17.42,13.83,99.96,66.93,91.62,2.7221040725565975,6365765.92563973,17328845.214999996,85.74544720971278,9.74,
2025/05/04 19:30:00,9.72,17.42,13.81,99.81,67.02,91.63,2.7249235721757517,6301244.392266192,17170969.86611111,85.772042500695,9.75,
2025/05/04 19:45:00,9.48,17.42,13.74,99.66,66.97,91.63,2.7259040625341044,6312409.501209225,17207574.009999998,85.87695056060876,9.77,
2025/05/04 20:00:00,8.6,17.4,13.5,99.52,66.72,91.63,2.7108473974427034,6358914.273931146,17238562.78833333,86.61740049614846,9.84,
2025/05/04 20:15:00,8.41,17.4,13.36,99.37,66.47,91.64,2.7111518433106765,6423493.111874899,17415569.06833333,86.67277704408943,9.81,
2025/05/04 20:30:00,8.0,17.39,13.3,99.22,66.22,91.64,2.7058450787010857,6504383.189694025,17600354.676666666,86.9433297273726,9.79,
2025/05/04 20:45:00,7.83,17.34,13.21,99.11,65.97,91.69,2.7052731221995017,6582208.294576675,17807173.41333333,87.01371363719811,9.77,
2025/05/04 21:00:00,7.91,17.34,13.22,99.17,65.71,91.84,2.705875023423991,6685310.237609606,18090125.62500001,86.98776879880168,9.8,
2025/05/04 21:15:00,7.84,17.33,13.22,99.2,65.46,92.0,2.70106338582326,6801961.755314599,18373049.273333337,87.08248412815763,9.75,
2025/05/04 21:30:00,7.85,17.3,13.19,99.2,65.21,92.15,2.7020002078008165,6938434.059811052,18748180.586666673,87.07267704919522,9.77,
2025/05/04 21:45:00,7.59,17.29,13.13,99.1,64.96,92.31,2.69760532089156,7075991.857451032,19088765.361111116,87.23982722203365,9.72,
2025/05/04 22:00:00,7.75,17.27,13.14,98.84,64.71,92.46,2.715159813930934,7137093.069369782,19378898.0,86.85620639678075,9.79,
2025/05/04 22:15:00,7.7,17.24,13.07,99.57,64.84,92.62,2.6833723311786715,7233539.544385647,19410815.086666666,87.54206556838419,9.8,
2025/05/04 22:30:00,8.03,17.23,13.19,100.16,65.31,92.77,2.667672411989487,7196355.744467718,19198060.982222218,87.7326733207282,9.82,
2025/05/04 22:45:00,8.34,17.2,13.25,100.12,65.78,92.93,2.6788544644496173,7089880.869427092,18993310.41666667,87.39423123767787,9.86,
2025/05/04 23:00:00,8.54,17.18,13.33,100.51,66.25,93.08,2.669414560131096,7035640.594308812,18781597.71277778,87.5371959065362,9.92,
